# date tot, cms
2022-12-01 00:00:00,251.3,104.
2023-12-01 00:00:00,301.1,126.4
2024-12-01 00:00:00,355.1,150.4
2025-12-01 00:00:00,412.6,174.4
2026-12-01 00:00:00,462.3,191.8
2027-12-01 00:00:00,501.2,211.
2028-12-01 00:00:00,540.1,232.1
2029-12-01 00:00:00,570.1,255.3
2030-12-01 00:00:00,799.9,449.1
2031-12-01 00:00:00,923.6,538.9
2032-12-01 00:00:00,1070.6,646.7
