2022-10-09 11:30:00,435372
2022-10-09 11:40:00,434949
2022-10-09 11:50:00,434495
2022-10-09 12:00:00,434042
2022-10-09 12:10:00,433673
2022-10-09 12:20:00,433267
2022-10-09 12:30:00,432998
2022-10-09 12:40:00,432526
2022-10-09 12:50:00,432220
2022-10-09 13:00:00,431304
2022-10-09 13:10:00,430841
2022-10-09 13:20:00,430031
2022-10-09 13:30:00,429549
2022-10-09 13:40:00,428873
2022-10-09 13:50:00,428448
2022-10-09 14:00:00,427815
2022-10-09 14:10:00,427348
2022-10-09 14:20:00,426844
2022-10-09 14:30:00,426482
2022-10-09 14:40:00,425908
2022-10-09 14:50:00,425600
2022-10-09 15:00:00,424969
2022-10-09 15:10:00,424558
2022-10-09 15:20:00,424339
2022-10-09 15:30:00,423983
2022-10-09 15:40:00,423588
2022-10-09 15:50:00,423340
2022-10-09 16:00:00,422945
2022-10-09 16:10:00,422652
2022-10-09 16:20:00,422257
2022-10-09 16:30:00,422001
2022-10-09 16:40:00,421602
2022-10-09 16:50:00,421352
2022-10-09 17:00:00,420994
2022-10-09 17:10:00,420768
2022-10-09 17:20:00,420387
2022-10-09 17:30:00,420072
2022-10-09 17:40:00,419556
2022-10-09 17:50:00,419219
2022-10-09 18:00:00,418699
2022-10-09 18:10:00,418396
2022-10-09 18:20:00,417922
2022-10-09 18:30:00,417611
2022-10-09 18:40:00,417153
2022-10-09 18:50:00,416783
2022-10-09 19:00:00,416267
2022-10-09 19:10:00,415992
2022-10-09 19:20:00,415533
2022-10-09 19:30:00,415184
2022-10-09 19:40:00,414596
2022-10-09 19:50:00,414313
2022-10-09 20:00:00,413843
2022-10-09 20:10:00,413622
2022-10-09 20:20:00,413252
2022-10-09 20:30:00,412991
2022-10-09 20:40:00,412644
2022-10-09 20:50:00,412425
2022-10-09 21:00:00,412068
2022-10-09 21:10:00,411831
2022-10-09 21:20:00,411857
2022-10-09 21:30:00,411589
2022-10-09 21:40:00,411271
2022-10-09 21:50:00,411059
2022-10-09 22:00:00,410860
2022-10-09 22:10:00,410819
2022-10-09 22:20:00,410539
2022-10-09 22:30:00,410432
2022-10-09 22:40:00,410084
2022-10-09 22:50:00,409857
2022-10-09 23:00:00,409572
2022-10-09 23:10:00,409382
2022-10-09 23:20:00,409888
2022-10-09 23:30:00,409721
2022-10-09 23:40:00,409745
2022-10-09 23:50:00,409587
2022-10-10 00:00:00,409344
2022-10-10 00:10:00,409171
2022-10-10 00:20:00,408792
2022-10-10 00:30:00,408591
2022-10-10 00:40:00,408328
2022-10-10 00:50:00,408352
2022-10-10 01:00:00,408241
2022-10-10 01:10:00,408013
2022-10-10 01:20:00,408206
2022-10-10 01:30:00,408119
2022-10-10 01:40:00,407805
2022-10-10 01:50:00,407592
2022-10-10 02:00:00,407566
2022-10-10 02:10:00,407748
2022-10-10 02:20:00,407821
2022-10-10 02:30:00,407498
2022-10-10 02:40:00,407060
2022-10-10 02:50:00,406774
2022-10-10 03:00:00,406520
2022-10-10 03:10:00,406241
2022-10-10 03:20:00,406279
2022-10-10 03:30:00,406334
2022-10-10 03:40:00,408064
2022-10-10 03:50:00,408270
2022-10-10 04:00:00,408024
2022-10-10 04:10:00,408276
2022-10-10 04:20:00,408193
2022-10-10 04:30:00,408262
2022-10-10 04:40:00,408193
2022-10-10 04:50:00,407920
2022-10-10 05:00:00,407534
2022-10-10 05:10:00,407314
2022-10-10 05:20:00,406981
2022-10-10 05:30:00,406821
2022-10-10 05:40:00,406737
2022-10-10 05:50:00,406129
2022-10-10 06:00:00,405720
2022-10-10 06:10:00,405528
2022-10-10 06:20:00,406607
2022-10-10 06:30:00,407840
2022-10-10 06:40:00,407480
2022-10-10 06:50:00,407571
2022-10-10 07:00:00,407303
2022-10-10 07:10:00,407110
2022-10-10 07:20:00,406880
2022-10-10 07:30:00,406750
2022-10-10 07:40:00,406511
2022-10-10 07:50:00,406360
2022-10-10 08:00:00,406166
2022-10-10 08:10:00,405977
2022-10-10 08:20:00,405788
2022-10-10 08:30:00,405674
2022-10-10 08:40:00,405493
2022-10-10 08:50:00,405416
2022-10-10 09:00:00,405291
2022-10-10 09:10:00,405225
2022-10-10 09:20:00,405136
2022-10-10 09:30:00,405064
2022-10-10 09:40:00,404935
2022-10-10 09:50:00,404958
2022-10-10 10:00:00,404879
2022-10-10 10:10:00,404766
2022-10-10 10:20:00,404566
2022-10-10 10:30:00,404306
2022-10-10 10:40:00,403552
2022-10-10 10:50:00,403467
2022-10-10 11:00:00,403325
2022-10-10 11:10:00,403212
2022-10-10 11:20:00,403015
2022-10-10 11:30:00,402887
2022-10-10 11:40:00,402693
2022-10-10 11:50:00,402261
2022-10-10 12:00:00,387560
2022-10-10 12:10:00,381440
2022-10-10 12:20:00,376046
2022-10-10 12:30:00,374643
2022-10-10 12:40:00,373801
2022-10-10 12:50:00,373401
2022-10-10 13:00:00,372470
2022-10-10 13:10:00,372066
2022-10-10 13:20:00,371400
2022-10-10 13:30:00,371161
2022-10-10 13:40:00,370378
2022-10-10 13:50:00,369326
2022-10-10 14:00:00,368764
2022-10-10 14:10:00,368471
2022-10-10 14:20:00,368027
2022-10-10 14:30:00,367734
2022-10-10 14:40:00,366964
2022-10-10 14:50:00,366647
2022-10-10 15:00:00,366571
2022-10-10 15:10:00,366571
2022-10-10 15:20:00,366570
2022-10-10 15:30:00,366569
2022-10-10 15:40:00,366565
2022-10-10 15:50:00,366667
2022-10-10 16:00:00,366605
2022-10-10 16:10:00,366601
2022-10-10 16:20:00,366582
2022-10-10 16:30:00,366566
2022-10-10 16:40:00,366559
2022-10-10 16:50:00,366554
2022-10-10 17:00:00,366719
2022-10-10 17:10:00,366880
2022-10-10 17:20:00,366875
2022-10-10 17:30:00,366873
2022-10-10 17:40:00,367353
2022-10-10 17:50:00,367534
2022-10-10 18:00:00,367524
2022-10-10 18:10:00,367517
2022-10-10 18:20:00,368057
2022-10-10 18:30:00,368611
2022-10-10 18:40:00,368666
2022-10-10 18:50:00,368806
2022-10-10 19:00:00,369024
2022-10-10 19:10:00,369079
2022-10-10 19:20:00,369089
2022-10-10 19:30:00,369072
2022-10-10 19:40:00,369042
2022-10-10 19:50:00,369023
2022-10-10 20:00:00,369012
2022-10-10 20:10:00,368996
2022-10-10 20:20:00,369028
2022-10-10 20:30:00,369032
2022-10-10 20:40:00,368993
2022-10-10 20:50:00,368982
2022-10-10 21:00:00,368963
2022-10-10 21:10:00,368953
2022-10-10 21:20:00,368941
2022-10-10 21:30:00,368933
2022-10-10 21:40:00,368916
2022-10-10 21:50:00,368913
2022-10-10 22:00:00,368922
2022-10-10 22:10:00,368934
2022-10-10 22:20:00,368929
2022-10-10 22:30:00,368928
2022-10-10 22:40:00,368924
2022-10-10 22:50:00,368966
2022-10-10 23:00:00,369113
2022-10-10 23:10:00,369169
2022-10-10 23:20:00,369186
2022-10-10 23:30:00,369176
2022-10-10 23:40:00,369175
2022-10-10 23:50:00,369171
2022-10-11 00:00:00,369149
2022-10-11 00:10:00,369140
2022-10-11 00:20:00,369135
2022-10-11 00:30:00,369128
2022-10-11 00:40:00,369106
2022-10-11 00:50:00,369101
2022-10-11 01:00:00,369093
2022-10-11 01:10:00,369072
2022-10-11 01:20:00,369067
2022-10-11 01:30:00,369056
2022-10-11 01:40:00,369032
2022-10-11 01:50:00,369271
2022-10-11 02:00:00,369257
2022-10-11 02:10:00,369222
2022-10-11 02:20:00,369203
2022-10-11 02:30:00,369191
2022-10-11 02:40:00,369146
2022-10-11 02:50:00,369152
2022-10-11 03:00:00,369200
2022-10-11 03:10:00,369207
2022-10-11 03:20:00,369202
2022-10-11 03:30:00,369179
2022-10-11 03:40:00,369107
2022-10-11 03:50:00,369086
2022-10-11 04:00:00,369054
2022-10-11 04:10:00,369069
2022-10-11 04:20:00,369085
2022-10-11 04:30:00,369125
2022-10-11 04:40:00,369581
2022-10-11 04:50:00,370207
2022-10-11 05:00:00,370982
2022-10-11 05:10:00,371931
2022-10-11 05:20:00,371853
2022-10-11 05:30:00,371844
2022-10-11 05:40:00,371760
2022-10-11 05:50:00,371682
2022-10-11 06:00:00,371596
2022-10-11 06:10:00,371541
2022-10-11 06:20:00,371455
2022-10-11 06:30:00,371353
2022-10-11 06:40:00,371169
2022-10-11 06:50:00,371103
2022-10-11 07:00:00,371052
2022-10-11 07:10:00,370964
2022-10-11 07:20:00,370775
2022-10-11 07:30:00,370682
2022-10-11 07:40:00,370660
2022-10-11 07:50:00,371024
2022-10-11 08:00:00,371233
2022-10-11 08:10:00,371059
2022-10-11 08:20:00,370818
2022-10-11 08:30:00,370597
2022-10-11 08:40:00,370264
2022-10-11 08:50:00,370040
2022-10-11 09:00:00,369775
2022-10-11 09:10:00,369431
2022-10-11 09:20:00,368862
2022-10-11 09:30:00,368571
2022-10-11 09:40:00,368096
2022-10-11 09:50:00,367982
2022-10-11 10:00:00,367724
2022-10-11 10:10:00,367488
2022-10-11 10:20:00,367148
2022-10-11 10:30:00,366914
2022-10-11 10:40:00,366616
2022-10-11 10:50:00,366414
2022-10-11 11:00:00,366149
2022-10-11 11:10:00,365969
2022-10-11 11:20:00,365552
2022-10-11 11:30:00,365392
2022-10-11 11:40:00,365106
2022-10-11 11:50:00,364958
2022-10-11 12:00:00,364849
2022-10-11 12:10:00,364776
2022-10-11 12:20:00,364654
2022-10-11 12:30:00,364536
2022-10-11 12:40:00,364306
2022-10-11 12:50:00,364114
2022-10-11 13:00:00,363816
2022-10-11 13:10:00,363587
2022-10-11 13:20:00,363296
2022-10-11 13:30:00,363139
2022-10-11 13:40:00,362865
2022-10-11 13:50:00,362664
2022-10-11 14:00:00,362577
2022-10-11 14:10:00,362597
2022-10-11 14:20:00,363474
2022-10-11 14:30:00,364389
2022-10-11 14:40:00,365702
2022-10-11 14:50:00,364580
2022-10-11 15:00:00,365762
2022-10-11 15:10:00,366497
2022-10-11 15:20:00,366660
2022-10-11 15:30:00,366570
2022-10-11 15:40:00,366383
2022-10-11 15:50:00,366179
2022-10-11 16:00:00,366070
2022-10-11 16:10:00,365937
2022-10-11 16:20:00,365712
2022-10-11 16:30:00,365411
2022-10-11 16:40:00,365153
2022-10-11 16:50:00,364883
2022-10-11 17:00:00,364615
2022-10-11 17:10:00,364365
2022-10-11 17:20:00,364080
2022-10-11 17:30:00,363790
2022-10-11 17:40:00,363530
2022-10-11 17:50:00,363274
2022-10-11 18:00:00,362991
2022-10-11 18:10:00,362640
2022-10-11 18:20:00,362437
2022-10-11 18:30:00,362186
2022-10-11 18:40:00,362032
2022-10-11 18:50:00,361890
2022-10-11 19:00:00,361691
2022-10-11 19:10:00,361473
2022-10-11 19:20:00,361292
2022-10-11 19:30:00,361075
2022-10-11 19:40:00,360886
2022-10-11 19:50:00,360752
2022-10-11 20:00:00,361415
2022-10-11 20:10:00,361325
2022-10-11 20:20:00,361133
2022-10-11 20:30:00,360987
2022-10-11 20:40:00,360782
2022-10-11 20:50:00,360647
2022-10-11 21:00:00,360553
2022-10-11 21:10:00,360466
2022-10-11 21:20:00,360386
2022-10-11 21:30:00,360321
2022-10-11 21:40:00,360258
2022-10-11 21:50:00,360146
2022-10-11 22:00:00,360043
2022-10-11 22:10:00,359979
2022-10-11 22:20:00,359853
2022-10-11 22:30:00,359743
2022-10-11 22:40:00,359618
2022-10-11 22:50:00,359472
2022-10-11 23:00:00,359398
2022-10-11 23:10:00,359578
2022-10-11 23:20:00,359428
2022-10-11 23:30:00,359304
2022-10-11 23:40:00,359189
2022-10-11 23:50:00,359538
2022-10-12 00:00:00,359549
2022-10-12 00:10:00,359471
2022-10-12 00:20:00,359344
2022-10-12 00:30:00,359223
2022-10-12 00:40:00,359331
2022-10-12 00:50:00,359107
2022-10-12 01:00:00,358914
2022-10-12 01:10:00,358756
2022-10-12 01:20:00,358374
2022-10-12 01:30:00,357969
2022-10-12 01:40:00,357744
2022-10-12 01:50:00,357569
2022-10-12 02:00:00,357727
2022-10-12 02:10:00,357948
2022-10-12 02:20:00,357812
2022-10-12 02:30:00,358031
2022-10-12 02:40:00,358252
2022-10-12 02:50:00,358740
2022-10-12 03:00:00,358918
2022-10-12 03:10:00,359499
2022-10-12 03:20:00,359246
2022-10-12 03:30:00,359016
2022-10-12 03:40:00,358708
2022-10-12 03:50:00,358661
2022-10-12 04:00:00,358562
2022-10-12 04:10:00,358422
2022-10-12 04:20:00,358121
2022-10-12 04:30:00,357740
2022-10-12 04:40:00,357466
2022-10-12 04:50:00,357138
2022-10-12 05:00:00,356838
2022-10-12 05:10:00,356550
2022-10-12 05:20:00,356272
2022-10-12 05:30:00,356049
2022-10-12 05:40:00,355842
2022-10-12 05:50:00,355648
2022-10-12 06:00:00,355437
2022-10-12 06:10:00,355201
2022-10-12 06:20:00,355004
2022-10-12 06:30:00,354836
2022-10-12 06:40:00,354690
2022-10-12 06:50:00,354495
2022-10-12 07:00:00,354353
2022-10-12 07:10:00,354067
2022-10-12 07:20:00,353582
2022-10-12 07:30:00,353379
2022-10-12 07:40:00,353248
2022-10-12 07:50:00,353083
2022-10-12 08:00:00,352862
2022-10-12 08:10:00,352641
2022-10-12 08:20:00,352407
2022-10-12 08:30:00,352185
2022-10-12 08:40:00,352499
2022-10-12 08:50:00,352258
2022-10-12 09:00:00,352036
2022-10-12 09:10:00,351826
2022-10-12 09:20:00,351043
2022-10-12 09:30:00,350017
2022-10-12 09:40:00,349628
2022-10-12 09:50:00,349294
2022-10-12 10:00:00,348857
2022-10-12 10:10:00,348981
2022-10-12 10:20:00,349156
2022-10-12 10:30:00,348957
2022-10-12 10:40:00,349137
2022-10-12 10:50:00,349380
2022-10-12 11:00:00,349191
2022-10-12 11:10:00,349039
2022-10-12 11:20:00,348844
2022-10-12 11:30:00,348680
2022-10-12 11:40:00,348289
2022-10-12 11:50:00,347961
2022-10-12 12:00:00,347867
2022-10-12 12:10:00,347847
2022-10-12 12:20:00,347849
2022-10-12 12:30:00,347875
2022-10-12 12:40:00,347911
2022-10-12 12:50:00,347925
2022-10-12 13:00:00,347941
2022-10-12 13:10:00,347914
2022-10-12 13:20:00,347776
2022-10-12 13:30:00,347625
2022-10-12 13:40:00,347500
2022-10-12 13:50:00,347370
2022-10-12 14:00:00,347255
2022-10-12 14:10:00,347145
2022-10-12 14:20:00,347030
2022-10-12 14:30:00,346888
2022-10-12 14:40:00,346737
2022-10-12 14:50:00,346589
2022-10-12 15:00:00,346445
2022-10-12 15:10:00,346269
2022-10-12 15:20:00,346118
2022-10-12 15:30:00,346075
2022-10-12 15:40:00,346122
2022-10-12 15:50:00,346140
2022-10-12 16:00:00,346150
2022-10-12 16:10:00,346061
2022-10-12 16:20:00,345970
2022-10-12 16:30:00,345845
2022-10-12 16:40:00,345611
2022-10-12 16:50:00,345297
2022-10-12 17:00:00,345117
2022-10-12 17:10:00,344984
2022-10-12 17:20:00,344866
2022-10-12 17:30:00,344734
2022-10-12 17:40:00,344625
2022-10-12 17:50:00,344516
2022-10-12 18:00:00,344386
2022-10-12 18:10:00,344245
2022-10-12 18:20:00,344100
2022-10-12 18:30:00,343972
2022-10-12 18:40:00,343856
2022-10-12 18:50:00,343763
2022-10-12 19:00:00,343622
2022-10-12 19:10:00,343518
2022-10-12 19:20:00,343398
2022-10-12 19:30:00,343230
2022-10-12 19:40:00,343066
2022-10-12 19:50:00,342901
2022-10-12 20:00:00,342751
2022-10-12 20:10:00,342602
2022-10-12 20:20:00,342423
2022-10-12 20:30:00,342246
2022-10-12 20:40:00,342033
2022-10-12 20:50:00,341763
2022-10-12 21:00:00,341547
2022-10-12 21:10:00,341286
2022-10-12 21:20:00,341016
2022-10-12 21:30:00,340754
2022-10-12 21:40:00,340503
2022-10-12 21:50:00,340227
2022-10-12 22:00:00,339966
2022-10-12 22:10:00,339664
2022-10-12 22:20:00,339321
2022-10-12 22:30:00,338960
2022-10-12 22:40:00,338655
2022-10-12 22:50:00,338283
2022-10-12 23:00:00,337955
2022-10-12 23:10:00,337631
2022-10-12 23:20:00,337333
2022-10-12 23:30:00,337068
2022-10-12 23:40:00,336778
2022-10-12 23:50:00,336500
2022-10-13 00:00:00,336259
2022-10-13 00:10:00,336002
2022-10-13 00:20:00,335766
2022-10-13 00:30:00,335432
2022-10-13 00:40:00,335044
2022-10-13 00:50:00,334759
2022-10-13 01:00:00,334536
2022-10-13 01:10:00,334299
2022-10-13 01:20:00,334044
2022-10-13 01:30:00,333773
2022-10-13 01:40:00,333513
2022-10-13 01:50:00,333283
2022-10-13 02:00:00,333034
2022-10-13 02:10:00,332713
2022-10-13 02:20:00,332518
2022-10-13 02:30:00,332315
2022-10-13 02:40:00,332064
2022-10-13 02:50:00,331818
2022-10-13 03:00:00,331541
2022-10-13 03:10:00,331328
2022-10-13 03:20:00,331053
2022-10-13 03:30:00,330408
2022-10-13 03:40:00,330135
2022-10-13 03:50:00,329907
2022-10-13 04:00:00,329718
2022-10-13 04:10:00,329431
2022-10-13 04:20:00,329077
2022-10-13 04:30:00,328750
2022-10-13 04:40:00,328448
2022-10-13 04:50:00,328187
2022-10-13 05:00:00,327936
2022-10-13 05:10:00,327692
2022-10-13 05:20:00,327448
2022-10-13 05:30:00,327253
2022-10-13 05:40:00,326991
2022-10-13 05:50:00,326689
2022-10-13 06:00:00,326463
2022-10-13 06:10:00,326253
2022-10-13 06:20:00,326038
2022-10-13 06:30:00,325783
2022-10-13 06:40:00,325525
2022-10-13 06:50:00,325254
2022-10-13 07:00:00,325014
2022-10-13 07:10:00,324798
2022-10-13 07:20:00,324573
2022-10-13 07:30:00,324375
2022-10-13 07:40:00,324167
2022-10-13 07:50:00,323995
2022-10-13 08:00:00,323827
2022-10-13 08:10:00,324060
2022-10-13 08:20:00,324012
2022-10-13 08:30:00,323959
2022-10-13 08:40:00,323731
2022-10-13 08:50:00,323420
2022-10-13 09:00:00,322974
2022-10-13 09:10:00,322505
2022-10-13 09:20:00,321900
2022-10-13 09:30:00,321548
2022-10-13 09:40:00,321345
2022-10-13 09:50:00,321131
2022-10-13 10:00:00,321595
2022-10-13 10:10:00,321358
2022-10-13 10:20:00,321027
2022-10-13 10:30:00,321188
2022-10-13 10:40:00,320914
2022-10-13 10:50:00,320650
2022-10-13 11:00:00,320370
2022-10-13 11:10:00,320594
2022-10-13 11:20:00,321282
2022-10-13 11:30:00,321360
2022-10-13 11:40:00,321279
2022-10-13 11:50:00,321204
2022-10-13 12:00:00,321027
2022-10-13 12:10:00,320886
2022-10-13 12:20:00,320756
2022-10-13 12:30:00,320561
2022-10-13 12:40:00,320426
2022-10-13 12:50:00,320316
2022-10-13 13:00:00,320206
2022-10-13 13:10:00,321332
2022-10-13 13:20:00,321186
2022-10-13 13:30:00,321087
2022-10-13 13:40:00,320965
2022-10-13 13:50:00,320837
2022-10-13 14:00:00,320702
2022-10-13 14:10:00,320602
2022-10-13 14:20:00,320788
2022-10-13 14:30:00,320800
2022-10-13 14:40:00,320752
2022-10-13 14:50:00,320699
2022-10-13 15:00:00,320618
2022-10-13 15:10:00,320532
2022-10-13 15:20:00,321122
2022-10-13 15:30:00,321694
2022-10-13 15:40:00,321542
2022-10-13 15:50:00,321390
2022-10-13 16:00:00,321280
2022-10-13 16:10:00,321177
2022-10-13 16:20:00,321050
2022-10-13 16:30:00,320939
2022-10-13 16:40:00,320747
2022-10-13 16:50:00,320506
2022-10-13 17:00:00,320298
2022-10-13 17:10:00,320168
2022-10-13 17:20:00,320039
2022-10-13 17:30:00,319855
2022-10-13 17:40:00,319635
2022-10-13 17:50:00,319422
2022-10-13 18:00:00,319184
2022-10-13 18:10:00,318949
2022-10-13 18:20:00,318745
2022-10-13 18:30:00,318578
2022-10-13 18:40:00,318436
2022-10-13 18:50:00,318304
2022-10-13 19:00:00,318193
2022-10-13 19:10:00,318059
2022-10-13 19:20:00,317952
2022-10-13 19:30:00,318773
2022-10-13 19:40:00,318656
2022-10-13 19:50:00,318578
2022-10-13 20:00:00,318483
2022-10-13 20:10:00,318327
2022-10-13 20:20:00,318177
2022-10-13 20:30:00,318059
2022-10-13 20:40:00,317964
2022-10-13 20:50:00,317868
2022-10-13 21:00:00,317771
2022-10-13 21:10:00,317598
2022-10-13 21:20:00,317492
2022-10-13 21:30:00,317319
2022-10-13 21:40:00,317202
2022-10-13 21:50:00,317085
2022-10-13 22:00:00,316959
2022-10-13 22:10:00,316757
2022-10-13 22:20:00,316612
2022-10-13 22:30:00,316811
2022-10-13 22:40:00,316982
2022-10-13 22:50:00,317248
2022-10-13 23:00:00,317282
2022-10-13 23:10:00,317104
2022-10-13 23:20:00,317416
2022-10-13 23:30:00,317698
2022-10-13 23:40:00,317583
2022-10-13 23:50:00,317378
2022-10-14 00:00:00,317249
2022-10-14 00:10:00,317031
2022-10-14 00:20:00,316924
2022-10-14 00:30:00,316774
2022-10-14 00:40:00,316640
2022-10-14 00:50:00,316429
2022-10-14 01:00:00,316264
2022-10-14 01:10:00,316136
2022-10-14 01:20:00,316040
2022-10-14 01:30:00,315838
2022-10-14 01:40:00,315610
2022-10-14 01:50:00,315360
2022-10-14 02:00:00,315208
2022-10-14 02:10:00,315064
2022-10-14 02:20:00,314961
2022-10-14 02:30:00,314786
2022-10-14 02:40:00,314627
2022-10-14 02:50:00,314300
2022-10-14 03:00:00,313223
2022-10-14 03:10:00,311509
2022-10-14 03:20:00,310453
2022-10-14 03:30:00,310288
2022-10-14 03:40:00,310183
2022-10-14 03:50:00,310031
2022-10-14 04:00:00,309918
2022-10-14 04:10:00,309748
2022-10-14 04:20:00,309612
2022-10-14 04:30:00,309430
2022-10-14 04:40:00,309283
2022-10-14 04:50:00,309070
2022-10-14 05:00:00,308910
2022-10-14 05:10:00,308559
2022-10-14 05:20:00,308351
2022-10-14 05:30:00,308079
2022-10-14 05:40:00,307904
2022-10-14 05:50:00,307717
2022-10-14 06:00:00,307577
2022-10-14 06:10:00,307384
2022-10-14 06:20:00,307254
2022-10-14 06:30:00,307019
2022-10-14 06:40:00,306866
2022-10-14 06:50:00,306560
2022-10-14 07:00:00,306329
2022-10-14 07:10:00,306084
2022-10-14 07:20:00,305928
2022-10-14 07:30:00,305698
2022-10-14 07:40:00,305560
2022-10-14 07:50:00,305327
2022-10-14 08:00:00,305196
2022-10-14 08:10:00,305056
2022-10-14 08:20:00,304788
2022-10-14 08:30:00,304508
2022-10-14 08:40:00,304391
2022-10-14 08:50:00,304193
2022-10-14 09:00:00,304071
2022-10-14 09:10:00,303869
2022-10-14 09:20:00,303750
2022-10-14 09:30:00,303485
2022-10-14 09:40:00,300409
2022-10-14 09:50:00,299639
2022-10-14 10:00:00,299392
2022-10-14 10:10:00,299077
2022-10-14 10:20:00,298846
2022-10-14 10:30:00,298559
2022-10-14 10:40:00,298405
2022-10-14 10:50:00,297923
2022-10-14 11:00:00,297709
2022-10-14 11:10:00,297413
2022-10-14 11:20:00,297202
2022-10-14 11:30:00,296839
2022-10-14 11:40:00,296604
2022-10-14 11:50:00,296297
2022-10-14 12:00:00,296079
2022-10-14 12:10:00,295778
2022-10-14 12:20:00,295508
2022-10-14 12:30:00,295157
2022-10-14 12:40:00,294920
2022-10-14 12:50:00,294543
2022-10-14 13:00:00,294347
2022-10-14 13:10:00,294063
2022-10-14 13:20:00,293865
2022-10-14 13:30:00,293505
2022-10-14 13:40:00,293290
2022-10-14 13:50:00,293036
2022-10-14 14:00:00,292850
2022-10-14 14:10:00,292545
2022-10-14 14:20:00,292351
2022-10-14 14:30:00,292025
2022-10-14 14:40:00,291790
